id,day,month,year,hour,minute,seconds,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
27728,5,1,2007,06,07,00,2.334,0,242.33,9.6,0,0,0
27729,5,1,2007,06,08,00,2.334,0,242.36,9.6,0,0,0
27730,5,1,2007,06,09,00,2.336,0,242.39,9.6,0,0,0
27731,5,1,2007,06,10,00,2.33,0,242.12,9.6,0,0,0
27732,5,1,2007,06,11,00,2.32,0,241.51,9.6,0,0,0
27733,5,1,2007,06,12,00,2.316,0,241.38,9.6,0,0,0
27734,5,1,2007,06,13,00,2.326,0,241.93,9.6,0,0,0
27735,5,1,2007,06,14,00,2.336,0,242.48,9.6,0,0,0
27736,5,1,2007,06,15,00,2.334,0,242.31,9.6,0,0,0
27737,5,1,2007,06,16,00,2.394,0.084,242.27,9.8,0,0,0
27738,5,1,2007,06,17,00,2.396,0.124,241.73,9.8,0,0,0
27739,5,1,2007,06,18,00,2.404,0.124,242.16,9.8,0,0,0
27740,5,1,2007,06,19,00,2.424,0.128,243.2,9.8,0,0,0
27741,5,1,2007,06,20,00,2.418,0.128,242.93,9.8,0,0,0
27742,5,1,2007,06,21,00,2.446,0.136,244.58,10,0,0,0
27743,5,1,2007,06,22,00,2.444,0.136,244.54,10,0,0,0
27744,5,1,2007,06,23,00,2.432,0.134,244.01,10,0,0,0
27745,5,1,2007,06,24,00,2.374,0.058,243.43,9.6,0,0,0
27746,5,1,2007,06,25,00,2.336,0,242.55,9.6,0,0,0
27747,5,1,2007,06,26,00,2.336,0,242.48,9.6,0,0,0
27748,5,1,2007,06,27,00,2.328,0,242.07,9.6,0,0,0
27749,5,1,2007,06,28,00,2.438,0.142,242.11,10,0,0,0
27750,5,1,2007,06,29,00,2.432,0.154,241.98,10,0,0,0
27751,5,1,2007,06,30,00,2.438,0.156,242.54,10,0,0,0
27752,5,1,2007,06,31,00,2.43,0.154,242.15,10,0,0,0
27753,5,1,2007,06,32,00,2.434,0.156,242.51,10,0,0,0
27754,5,1,2007,06,33,00,2.438,0.158,242.73,10,0,0,0
27755,5,1,2007,06,34,00,2.416,0.152,241.63,10,0,0,0
27756,5,1,2007,06,35,00,2.414,0.15,241.58,10,0,0,0
27757,5,1,2007,06,36,00,2.416,0.152,241.84,10,0,0,0
27758,5,1,2007,06,37,00,2.394,0.146,240.64,9.8,0,0,0
27759,5,1,2007,06,38,00,2.41,0.15,241.57,10,0,0,0
27760,5,1,2007,06,39,00,2.418,0.154,242.08,10,0,0,0
27761,5,1,2007,06,40,00,2.414,0.152,241.9,10,0,0,0
27762,5,1,2007,06,41,00,2.428,0.156,242.67,10,0,0,0
27763,5,1,2007,06,42,00,2.354,0.054,241.97,9.6,0,0,0
27764,5,1,2007,06,43,00,2.4,0,241.48,9.8,0,0,0
27765,5,1,2007,06,44,00,2.396,0,241.33,9.8,0,0,0
27766,5,1,2007,06,45,00,2.402,0,240.5,10,0,0,0
27767,5,1,2007,06,46,00,2.284,0,239.84,9.4,0,0,0
27768,5,1,2007,06,47,00,2.276,0,239.36,9.4,0,0,0
27769,5,1,2007,06,48,00,2.286,0,239.93,9.4,0,0,0
27770,5,1,2007,06,49,00,2.3,0,240.92,9.4,0,0,0
27771,5,1,2007,06,50,00,2.298,0,240.9,9.4,0,0,0
27772,5,1,2007,06,51,00,2.306,0,241.31,9.4,0,0,0
27773,5,1,2007,06,52,00,2.304,0,241.17,9.4,0,0,0
27774,5,1,2007,06,53,00,2.298,0,240.87,9.4,0,0,0
27775,5,1,2007,06,54,00,2.296,0,240.77,9.4,0,0,0
27776,5,1,2007,06,55,00,2.298,0,240.93,9.4,0,0,0
27777,5,1,2007,06,56,00,2.302,0,241.03,9.4,0,0,0
27778,5,1,2007,06,57,00,2.292,0,240.43,9.4,0,0,0
27779,5,1,2007,06,58,00,2.354,0.07,240.94,9.8,0,0,0
27780,5,1,2007,06,59,00,2.348,0.112,239.98,9.8,0,0,0
27781,5,1,2007,07,00,00,2.374,0.118,241.27,9.8,0,0,0
27782,5,1,2007,07,01,00,2.39,0.12,241.85,9.8,0,0,0
27783,5,1,2007,07,02,00,2.392,0.12,241.87,9.8,0,0,0
27784,5,1,2007,07,03,00,2.39,0.12,241.78,9.8,0,0,0
27785,5,1,2007,07,04,00,2.376,0.118,241.47,9.8,0,0,0
27786,5,1,2007,07,05,00,2.368,0.116,241.13,9.8,0,0,0
27787,5,1,2007,07,06,00,2.36,0.094,241.23,9.8,0,0,0
27788,5,1,2007,07,07,00,2.388,0.096,241.34,9.8,0,0,0
27789,5,1,2007,07,08,00,2.424,0.15,241.64,10,0,0,0
27790,5,1,2007,07,09,00,2.418,0.152,241.72,10,0,0,0
27791,5,1,2007,07,10,00,2.41,0.15,241.73,10,0,0,0
27792,5,1,2007,07,11,00,2.404,0.148,241.42,9.8,0,0,0
27793,5,1,2007,07,12,00,2.414,0.152,241.68,10,0,0,0
27794,5,1,2007,07,13,00,2.4,0.148,241.03,9.8,0,0,0
27795,5,1,2007,07,14,00,2.394,0.146,240.77,9.8,0,0,0
27796,5,1,2007,07,15,00,2.382,0.144,240.33,9.8,0,0,0
27797,5,1,2007,07,16,00,2.36,0.138,239.31,9.8,0,0,0
27798,5,1,2007,07,17,00,2.346,0.134,238.36,9.8,0,0,0
27799,5,1,2007,07,18,00,2.344,0.134,238.21,9.8,0,0,0
27800,5,1,2007,07,19,00,2.356,0.136,238.85,9.8,0,0,0
27801,5,1,2007,07,20,00,2.368,0.14,239.58,9.8,0,0,0
27802,5,1,2007,07,21,00,2.372,0.142,240.19,9.8,0,0,0
27803,5,1,2007,07,22,00,2.292,0,240.32,9.4,0,0,0
27804,5,1,2007,07,23,00,2.286,0,240.05,9.4,0,0,0
27805,5,1,2007,07,24,00,2.284,0,240.05,9.4,0,0,0
27806,5,1,2007,07,25,00,2.282,0,239.88,9.4,0,0,0
27807,5,1,2007,07,26,00,2.264,0,239.22,9.4,0,0,0
27808,5,1,2007,07,27,00,2.262,0,239.07,9.4,0,0,0
27809,5,1,2007,07,28,00,2.272,0,239.4,9.4,0,0,0
27810,5,1,2007,07,29,00,2.272,0,239.3,9.4,0,0,0
27811,5,1,2007,07,30,00,2.27,0,239.18,9.4,0,0,0
27812,5,1,2007,07,31,00,2.258,0,238.72,9.4,0,0,0
27813,5,1,2007,07,32,00,2.254,0,238.64,9.4,0,0,0
27814,5,1,2007,07,33,00,2.258,0,238.71,9.4,0,0,0
27815,5,1,2007,07,34,00,2.27,0,239.24,9.4,0,0,0
27816,5,1,2007,07,35,00,2.272,0,239.28,9.4,0,0,0
27817,5,1,2007,07,36,00,2.264,0,238.82,9.4,0,0,0
27818,5,1,2007,07,37,00,2.252,0,238.54,9.4,0,0,0
27819,5,1,2007,07,38,00,2.244,0,238.18,9.4,0,0,0
27820,5,1,2007,07,39,00,2.258,0,237.33,9.4,0,0,0
27821,5,1,2007,07,40,00,2.314,0.102,237.6,9.6,0,0,0
27822,5,1,2007,07,41,00,2.346,0.11,239.29,9.8,0,0,0
27823,5,1,2007,07,42,00,2.352,0.112,239.87,9.8,0,0,0
27824,5,1,2007,07,43,00,2.358,0.114,240.42,9.8,0,0,0
27825,5,1,2007,07,44,00,2.346,0.11,239.57,9.8,0,0,0
27826,5,1,2007,07,45,00,2.354,0.112,239.86,9.8,0,0,0
27827,5,1,2007,07,46,00,2.424,0.174,240.58,10,0,0,0
27828,5,1,2007,07,47,00,2.474,0.25,240.65,10.2,0,0,0
27829,5,1,2007,07,48,00,2.418,0.196,240.04,10,0,0,0
27830,5,1,2007,07,49,00,2.37,0.138,239.31,9.8,0,0,0
27831,5,1,2007,07,50,00,2.386,0.148,238.72,10,0,0,0
27832,5,1,2007,07,51,00,2.438,0.256,238.56,10.2,0,1,0
27833,5,1,2007,07,52,00,2.42,0.25,237.57,10.2,0,2,0
27834,5,1,2007,07,53,00,2.41,0.248,237.47,10.2,0,1,0
27835,5,1,2007,07,54,00,2.398,0.246,236.94,10,0,1,0
27836,5,1,2007,07,55,00,2.404,0.246,237.09,10.2,0,2,0
27837,5,1,2007,07,56,00,2.408,0.246,237.18,10.2,0,1,0
27838,5,1,2007,07,57,00,2.404,0.244,236.93,10.2,0,2,0
27839,5,1,2007,07,58,00,2.408,0.248,237.37,10.2,0,1,0
27840,5,1,2007,07,59,00,2.416,0.252,238.14,10.2,0,2,0
27841,5,1,2007,08,00,00,2.42,0.252,238.29,10.2,0,1,0
27842,5,1,2007,08,01,00,2.388,0.204,238.43,10,0,1,0
27843,5,1,2007,08,02,00,2.33,0.122,238.4,9.8,0,2,0
27844,5,1,2007,08,03,00,2.322,0.12,238.01,9.6,0,1,0
27845,5,1,2007,08,04,00,2.322,0.12,238.04,9.6,0,2,0
27846,5,1,2007,08,05,00,2.322,0.12,237.9,9.6,0,1,0
27847,5,1,2007,08,06,00,2.32,0.12,237.7,9.6,0,1,0
27848,5,1,2007,08,07,00,2.322,0.12,237.92,9.6,0,2,0
27849,5,1,2007,08,08,00,2.31,0.116,237.31,9.6,0,1,0
27850,5,1,2007,08,09,00,2.312,0.118,237.39,9.6,0,1,0
27851,5,1,2007,08,10,00,2.292,0.114,236.35,9.6,0,2,0
27852,5,1,2007,08,11,00,2.286,0.112,236.08,9.6,0,1,0
27853,5,1,2007,08,12,00,2.292,0.114,236.41,9.6,0,1,0
27854,5,1,2007,08,13,00,2.286,0.114,236.52,9.6,0,1,0
27855,5,1,2007,08,14,00,2.284,0.114,236.46,9.6,0,2,0
27856,5,1,2007,08,15,00,2.312,0.12,237.97,9.6,0,1,0
27857,5,1,2007,08,16,00,2.332,0.126,239.16,9.6,0,1,0
27858,5,1,2007,08,17,00,2.332,0.124,239.14,9.6,0,1,0
27859,5,1,2007,08,18,00,2.304,0.088,238.69,9.6,0,1,0
27860,5,1,2007,08,19,00,2.25,0,238.42,9.4,0,0,0
27861,5,1,2007,08,20,00,2.298,0.046,238.19,9.6,0,0,0
27862,5,1,2007,08,21,00,2.356,0.112,239.86,9.8,0,0,0
27863,5,1,2007,08,22,00,2.35,0.11,239.46,9.8,0,0,0
27864,5,1,2007,08,23,00,2.344,0.11,239.14,9.8,0,0,0
27865,5,1,2007,08,24,00,2.35,0.11,239.55,9.8,0,0,0
27866,5,1,2007,08,25,00,2.384,0.146,239.04,10,0,0,0
27867,5,1,2007,08,26,00,2.446,0.24,239.17,10.2,0,0,0
27868,5,1,2007,08,27,00,2.414,0.232,237.85,10.2,0,0,0
27869,5,1,2007,08,28,00,2.406,0.232,237.62,10,0,0,0
27870,5,1,2007,08,29,00,2.378,0.176,238.31,10,0,0,0
27871,5,1,2007,08,30,00,2.358,0.138,238.87,9.8,0,0,0
27872,5,1,2007,08,31,00,2.352,0.136,238.65,9.8,0,0,0
27873,5,1,2007,08,32,00,2.352,0.138,238.69,9.8,0,0,0
27874,5,1,2007,08,33,00,2.35,0.136,238.65,9.8,0,0,0
27875,5,1,2007,08,34,00,2.354,0.138,238.98,9.8,0,0,0
27876,5,1,2007,08,35,00,2.354,0.138,238.72,9.8,0,0,0
27877,5,1,2007,08,36,00,2.356,0.138,238.75,9.8,0,0,0
27878,5,1,2007,08,37,00,2.362,0.14,239.07,9.8,0,0,0
27879,5,1,2007,08,38,00,2.37,0.142,239.54,9.8,0,0,0
27880,5,1,2007,08,39,00,2.356,0.138,239.19,9.8,0,0,0
27881,5,1,2007,08,40,00,2.352,0.138,238.95,9.8,0,0,0
27882,5,1,2007,08,41,00,2.282,0,239.52,9.4,0,0,0
27883,5,1,2007,08,42,00,2.28,0,240.01,9.4,0,0,0
27884,5,1,2007,08,43,00,2.296,0,240.9,9.4,0,0,0
27885,5,1,2007,08,44,00,2.28,0,240.12,9.4,0,0,0
27886,5,1,2007,08,45,00,2.294,0,240.86,9.4,0,0,0
27887,5,1,2007,08,46,00,2.26,0,238.9,9.4,0,0,0
27888,5,1,2007,08,47,00,2.25,0,238.31,9.4,0,0,0
27889,5,1,2007,08,48,00,2.248,0,238.32,9.4,0,0,0
27890,5,1,2007,08,49,00,2.246,0,238.17,9.4,0,0,0
27891,5,1,2007,08,50,00,2.244,0,237.78,9.4,0,0,0
27892,5,1,2007,08,51,00,2.262,0,238.66,9.4,0,0,0
27893,5,1,2007,08,52,00,2.264,0,239.08,9.4,0,0,0
27894,5,1,2007,08,53,00,2.278,0,240,9.4,0,0,0
27895,5,1,2007,08,54,00,2.266,0,239.3,9.4,0,0,0
27896,5,1,2007,08,55,00,2.26,0,238.98,9.4,0,0,0
27897,5,1,2007,08,56,00,2.25,0,238.41,9.4,0,0,0
27898,5,1,2007,08,57,00,2.258,0,238.75,9.4,0,0,0
27899,5,1,2007,08,58,00,2.258,0,238.81,9.4,0,0,0
27900,5,1,2007,08,59,00,2.26,0,238.95,9.4,0,0,0
27901,5,1,2007,09,00,00,2.29,0,238.69,9.6,0,0,0
27902,5,1,2007,09,01,00,2.328,0.106,238.56,9.6,0,0,0
27903,5,1,2007,09,02,00,2.338,0.11,239.18,9.8,0,0,0
27904,5,1,2007,09,03,00,2.34,0.11,239.34,9.8,0,0,0
27905,5,1,2007,09,04,00,2.35,0.112,239.87,9.8,0,0,0
27906,5,1,2007,09,05,00,2.376,0.14,239.33,9.8,0,0,0
27907,5,1,2007,09,06,00,2.46,0.246,239.94,10.2,0,0,0
27908,5,1,2007,09,07,00,2.446,0.242,239.46,10.2,0,0,0
27909,5,1,2007,09,08,00,2.436,0.24,239.1,10.2,0,0,0
27910,5,1,2007,09,09,00,2.41,0.206,239.07,10,0,0,0
27911,5,1,2007,09,10,00,2.366,0.14,239.35,9.8,0,0,0
27912,5,1,2007,09,11,00,2.354,0.136,238.66,9.8,0,0,0
27913,5,1,2007,09,12,00,2.348,0.136,238.42,9.8,0,0,0
27914,5,1,2007,09,13,00,2.342,0.134,238.11,9.8,0,0,0
27915,5,1,2007,09,14,00,2.336,0.134,237.86,9.8,0,0,0
27916,5,1,2007,09,15,00,2.33,0.132,237.67,9.8,0,0,0
27917,5,1,2007,09,16,00,2.336,0.134,237.96,9.8,0,0,0
27918,5,1,2007,09,17,00,2.338,0.134,238.13,9.8,0,0,0
27919,5,1,2007,09,18,00,2.34,0.134,238.25,9.8,0,0,0
27920,5,1,2007,09,19,00,2.32,0.13,237.1,9.8,0,0,0
27921,5,1,2007,09,20,00,2.322,0.13,236.95,9.8,0,0,0
27922,5,1,2007,09,21,00,2.254,0,237.35,9.4,0,0,0
27923,5,1,2007,09,22,00,2.234,0,237.34,9.4,0,0,0
27924,5,1,2007,09,23,00,2.236,0,237.59,9.4,0,0,0
27925,5,1,2007,09,24,00,2.244,0,237.92,9.4,0,0,0
27926,5,1,2007,09,25,00,2.242,0,237.88,9.4,0,0,0
27927,5,1,2007,09,26,00,2.238,0,237.67,9.4,0,0,0
27928,5,1,2007,09,27,00,2.24,0,237.66,9.4,0,0,0
27929,5,1,2007,09,28,00,2.248,0,238.22,9.4,0,0,0
27930,5,1,2007,09,29,00,2.244,0,238.02,9.4,0,0,0
27931,5,1,2007,09,30,00,2.24,0,237.71,9.4,0,0,0
27932,5,1,2007,09,31,00,2.244,0,237.94,9.4,0,0,0
27933,5,1,2007,09,32,00,2.254,0,238.53,9.4,0,0,0
27934,5,1,2007,09,33,00,2.246,0,238.03,9.4,0,0,0
27935,5,1,2007,09,34,00,2.242,0,237.88,9.4,0,0,0
27936,5,1,2007,09,35,00,2.266,0,238.94,9.4,0,0,0
27937,5,1,2007,09,36,00,2.264,0,238.64,9.4,0,0,0
27938,5,1,2007,09,37,00,2.27,0,239.03,9.4,0,0,0
27939,5,1,2007,09,38,00,2.264,0,238.74,9.4,0,0,0
27940,5,1,2007,09,39,00,2.274,0,239.28,9.4,0,0,0
27941,5,1,2007,09,40,00,2.306,0,239.7,9.6,0,0,0
27942,5,1,2007,09,41,00,2.342,0.112,239.36,9.8,0,0,0
27943,5,1,2007,09,42,00,2.342,0.112,239.39,9.8,0,0,0
27944,5,1,2007,09,43,00,2.334,0.108,238.83,9.6,0,0,0
27945,5,1,2007,09,44,00,2.33,0.108,238.78,9.6,0,0,0
27946,5,1,2007,09,45,00,2.368,0.148,238.27,9.8,0,0,0
27947,5,1,2007,09,46,00,2.43,0.236,238.3,10.2,0,0,0
27948,5,1,2007,09,47,00,2.424,0.236,238.32,10.2,0,0,0
27949,5,1,2007,09,48,00,2.402,0.23,237.26,10,0,0,0
27950,5,1,2007,09,49,00,2.366,0.188,236.99,10,0,0,0
27951,5,1,2007,09,50,00,2.34,0.132,237.55,9.8,0,0,0
27952,5,1,2007,09,51,00,2.338,0.132,237.48,9.8,0,0,0
27953,5,1,2007,09,52,00,2.34,0.132,237.65,9.8,0,0,0
27954,5,1,2007,09,53,00,2.348,0.136,238.13,9.8,0,0,0
27955,5,1,2007,09,54,00,2.354,0.136,238.5,9.8,0,0,0
27956,5,1,2007,09,55,00,2.338,0.134,237.79,9.8,0,0,0
27957,5,1,2007,09,56,00,2.328,0.13,237.23,9.8,0,0,0
27958,5,1,2007,09,57,00,2.82,0.124,236.2,12,0,0,7
27959,5,1,2007,09,58,00,3.378,0.12,236.01,14.2,0,0,17
27960,5,1,2007,09,59,00,3.374,0.12,236.56,14.2,0,0,18
27961,5,1,2007,10,00,00,3.352,0.12,236.15,14.2,0,0,17
27962,5,1,2007,10,01,00,3.26,0,236.15,13.8,0,0,18
27963,5,1,2007,10,02,00,3.234,0,235.51,13.6,0,0,17
27964,5,1,2007,10,03,00,3.234,0,235.52,13.6,0,0,17
27965,5,1,2007,10,04,00,3.228,0,235.34,13.6,0,0,17
27966,5,1,2007,10,05,00,3.228,0,235.22,13.6,0,0,17
27967,5,1,2007,10,06,00,3.254,0,236.15,13.6,0,0,17
27968,5,1,2007,10,07,00,3.248,0,235.99,13.6,0,0,17
27969,5,1,2007,10,08,00,3.234,0,235.51,13.6,0,0,17
27970,5,1,2007,10,09,00,3.234,0,235.53,13.6,0,0,17
27971,5,1,2007,10,10,00,3.258,0,236.48,13.6,0,0,17
27972,5,1,2007,10,11,00,3.286,0,235.99,13.8,0,0,17
27973,5,1,2007,10,12,00,3.332,0.11,236.26,14,0,1,18
27974,5,1,2007,10,13,00,3.388,0.118,238.36,14.2,0,2,17
27975,5,1,2007,10,14,00,3.386,0.118,238.41,14.2,0,1,17
27976,5,1,2007,10,15,00,3.388,0.12,238.64,14.2,0,1,18
27977,5,1,2007,10,16,00,3.384,0.118,238.45,14.2,0,2,17
27978,5,1,2007,10,17,00,3.376,0.116,238.12,14.2,0,1,18
27979,5,1,2007,10,18,00,3.368,0.116,237.8,14,0,2,17
27980,5,1,2007,10,19,00,3.368,0.116,237.81,14,0,1,17
27981,5,1,2007,10,20,00,3.376,0.116,237.97,14.2,0,2,18
27982,5,1,2007,10,21,00,3.432,0.182,237.6,14.4,0,1,17
27983,5,1,2007,10,22,00,3.424,0.214,237.07,14.4,0,1,17
27984,5,1,2007,10,23,00,3.438,0.216,237.53,14.4,0,2,17
27985,5,1,2007,10,24,00,3.43,0.216,237.33,14.4,0,1,18
27986,5,1,2007,10,25,00,3.494,0.304,236.38,14.8,0,2,17
27987,5,1,2007,10,26,00,3.522,0.34,236.84,14.8,0,1,17
27988,5,1,2007,10,27,00,3.502,0.338,236.35,14.8,0,1,17
27989,5,1,2007,10,28,00,3.51,0.34,236.76,14.8,0,2,17
27990,5,1,2007,10,29,00,3.576,0.338,236.74,15,0,1,17
27991,5,1,2007,10,30,00,3.612,0.264,236.6,15.2,0,1,18
27992,5,1,2007,10,31,00,3.584,0.234,236.36,15.2,0,1,17
27993,5,1,2007,10,32,00,3.594,0.236,236.76,15.2,0,2,17
27994,5,1,2007,10,33,00,2.644,0.25,238.06,11.2,0,1,5
27995,5,1,2007,10,34,00,2.406,0.252,238.03,10,0,1,0
27996,5,1,2007,10,35,00,2.406,0.252,237.82,10,0,1,0
27997,5,1,2007,10,36,00,2.402,0.25,237.52,10,0,2,0
27998,5,1,2007,10,37,00,2.406,0.25,237.83,10,0,1,0
27999,5,1,2007,10,38,00,2.402,0.25,237.7,10,0,1,0
28000,5,1,2007,10,39,00,2.364,0.194,237.39,10,0,1,0
28001,5,1,2007,10,40,00,2.292,0.072,237.82,9.6,0,0,0
28002,5,1,2007,10,41,00,2.24,0,237.57,9.4,0,0,0
28003,5,1,2007,10,42,00,2.224,0,237.06,9.4,0,0,0
28004,5,1,2007,10,43,00,2.24,0,237.87,9.4,0,0,0
28005,5,1,2007,10,44,00,2.246,0,238.23,9.4,0,0,0
28006,5,1,2007,10,45,00,2.25,0,238.44,9.4,0,0,0
28007,5,1,2007,10,46,00,2.258,0,238.88,9.4,0,0,0
28008,5,1,2007,10,47,00,2.266,0,238.92,9.4,0,0,0
28009,5,1,2007,10,48,00,2.284,0,238.93,9.4,0,0,0
28010,5,1,2007,10,49,00,2.284,0,238.82,9.4,0,0,0
28011,5,1,2007,10,50,00,2.292,0,239.08,9.6,0,0,0
28012,5,1,2007,10,51,00,1.176,0,240.1,6.4,0,0,0
28013,5,1,2007,10,52,00,0.228,0,240.74,1,0,0,0
28014,5,1,2007,10,53,00,0.228,0,240.88,1,0,0,0
28015,5,1,2007,10,54,00,0.222,0,240.92,1,0,0,0
28016,5,1,2007,10,55,00,0.326,0,240.33,1.4,0,0,0
28017,5,1,2007,10,56,00,0.522,0,239.34,2.2,0,0,0
28018,5,1,2007,10,57,00,0.612,0,239.21,2.6,0,0,0
28019,5,1,2007,10,58,00,1.398,0,238.44,5.8,0,0,0
28020,5,1,2007,10,59,00,1.21,0,238.71,5,0,0,0
28021,5,1,2007,11,00,00,1.19,0,238.24,5,0,0,0
28022,5,1,2007,11,01,00,0.826,0.18,238.7,4,0,0,0
28023,5,1,2007,11,02,00,0.346,0.128,239.15,1.6,0,0,0
28024,5,1,2007,11,03,00,0.3,0.13,239.29,1.4,0,0,0
28025,5,1,2007,11,04,00,0.364,0.194,239.49,1.8,0,0,0
28026,5,1,2007,11,05,00,0.406,0.264,239.79,2,0,0,0
28027,5,1,2007,11,06,00,0.4,0.264,239.69,2,0,0,0
28028,5,1,2007,11,07,00,0.398,0.266,240.04,2,0,0,0
28029,5,1,2007,11,08,00,0.392,0.26,239.11,2,0,0,0
28030,5,1,2007,11,09,00,0.39,0.258,238.93,2,0,0,0
28031,5,1,2007,11,10,00,0.388,0.262,239.49,2,0,0,0
28032,5,1,2007,11,11,00,0.336,0.186,238.85,1.6,0,0,0
28033,5,1,2007,11,12,00,0.314,0.154,238.44,1.4,0,0,0
28034,5,1,2007,11,13,00,0.318,0.162,239.78,1.4,0,0,0
28035,5,1,2007,11,14,00,0.318,0.162,239.79,1.4,0,0,0
28036,5,1,2007,11,15,00,0.314,0.162,239.79,1.4,0,0,0
28037,5,1,2007,11,16,00,0.314,0.162,239.94,1.4,0,0,0
28038,5,1,2007,11,17,00,0.314,0.162,239.81,1.4,0,0,0
28039,5,1,2007,11,18,00,0.314,0.162,239.86,1.4,0,0,0
28040,5,1,2007,11,19,00,0.296,0.138,240.01,1.4,0,0,0
28041,5,1,2007,11,20,00,0.222,0,240.6,1,0,0,0
28042,5,1,2007,11,21,00,0.222,0,240.98,1,0,0,0
28043,5,1,2007,11,22,00,0.222,0,240.67,1,0,0,0
28044,5,1,2007,11,23,00,0.224,0,241.16,1,0,0,0
28045,5,1,2007,11,24,00,0.224,0,241.32,1,0,0,0
28046,5,1,2007,11,25,00,0.224,0,241.53,1,0,0,0
28047,5,1,2007,11,26,00,0.224,0,241.33,1,0,0,0
28048,5,1,2007,11,27,00,0.222,0,240.7,1,0,0,0
28049,5,1,2007,11,28,00,0.222,0,240.27,1,0,0,0
28050,5,1,2007,11,29,00,0.248,0,240.28,1.2,0,0,0
28051,5,1,2007,11,30,00,0.282,0,239.6,1.2,0,0,0
28052,5,1,2007,11,31,00,0.28,0,239.56,1.2,0,0,0
28053,5,1,2007,11,32,00,0.282,0,240.04,1.2,0,0,0
28054,5,1,2007,11,33,00,0.284,0,240.89,1.2,0,0,0
28055,5,1,2007,11,34,00,0.29,0,241.27,1.4,0,0,0
28056,5,1,2007,11,35,00,0.29,0,242.03,1.4,0,0,0
28057,5,1,2007,11,36,00,0.296,0,242.36,1.4,0,0,0
28058,5,1,2007,11,37,00,0.324,0.054,241.63,1.6,0,0,0
28059,5,1,2007,11,38,00,0.37,0.138,241.19,1.6,0,0,0
28060,5,1,2007,11,39,00,0.372,0.138,241.38,1.8,0,0,0
28061,5,1,2007,11,40,00,0.362,0.138,241.26,1.6,0,0,0
28062,5,1,2007,11,41,00,0.372,0.138,241.5,1.8,0,0,0
28063,5,1,2007,11,42,00,0.366,0.14,241.49,1.6,0,0,0
28064,5,1,2007,11,43,00,0.412,0.174,240.76,2,0,0,0
28065,5,1,2007,11,44,00,0.47,0.266,240.53,2.2,0,0,0
28066,5,1,2007,11,45,00,0.472,0.266,240.5,2.2,0,0,0
28067,5,1,2007,11,46,00,0.454,0.238,240.88,2.2,0,0,0
28068,5,1,2007,11,47,00,0.402,0.164,240.67,1.8,0,0,0
28069,5,1,2007,11,48,00,0.4,0.162,240.35,1.8,0,0,0
28070,5,1,2007,11,49,00,0.386,0.16,240.01,1.8,0,0,0
28071,5,1,2007,11,50,00,0.382,0.158,239.45,1.8,0,0,0
28072,5,1,2007,11,51,00,0.384,0.156,239.16,1.8,0,0,0
28073,5,1,2007,11,52,00,0.382,0.156,239.2,1.8,0,0,0
28074,5,1,2007,11,53,00,0.382,0.162,240.09,1.8,0,0,0
28075,5,1,2007,11,54,00,0.382,0.162,240.05,1.8,0,0,0
28076,5,1,2007,11,55,00,0.378,0.162,240.37,1.8,0,0,0
28077,5,1,2007,11,56,00,0.376,0.164,240.58,1.8,0,0,0
28078,5,1,2007,11,57,00,0.378,0.164,240.69,1.8,0,0,0
28079,5,1,2007,11,58,00,0.368,0.154,240.2,1.8,0,0,0
28080,5,1,2007,11,59,00,0.28,0,239.86,1.2,0,0,0
28081,5,1,2007,12,00,00,0.282,0,240.58,1.2,0,0,0
28082,5,1,2007,12,01,00,0.288,0,239.94,1.4,0,0,0
28083,5,1,2007,12,02,00,0.288,0,239.91,1.4,0,0,0
28084,5,1,2007,12,03,00,0.294,0,239.97,1.4,0,0,0
28085,5,1,2007,12,04,00,0.292,0,239.89,1.4,0,0,0
28086,5,1,2007,12,05,00,0.406,0,239.27,1.8,0,0,0
28087,5,1,2007,12,06,00,0.394,0,239.06,1.8,0,0,0
28088,5,1,2007,12,07,00,0.292,0,239.16,1.4,0,0,0
28089,5,1,2007,12,08,00,0.292,0,239.28,1.4,0,0,0
28090,5,1,2007,12,09,00,0.29,0,239.35,1.4,0,0,0
28091,5,1,2007,12,10,00,0.286,0,239.17,1.2,0,0,0
28092,5,1,2007,12,11,00,0.288,0,238.84,1.4,0,0,0
28093,5,1,2007,12,12,00,0.286,0,239.76,1.2,0,0,0
28094,5,1,2007,12,13,00,0.282,0,240.59,1.2,0,0,0
28095,5,1,2007,12,14,00,0.282,0,241.51,1.2,0,0,0
28096,5,1,2007,12,15,00,0.282,0,241.73,1.2,0,0,0
28097,5,1,2007,12,16,00,0.312,0.058,242.11,1.6,0,0,0
28098,5,1,2007,12,17,00,0.362,0.142,242.07,1.6,0,0,0
28099,5,1,2007,12,18,00,0.358,0.14,241.97,1.6,0,0,0
28100,5,1,2007,12,19,00,0.362,0.142,242.05,1.6,0,0,0
28101,5,1,2007,12,20,00,0.366,0.142,242.1,1.6,0,0,0
28102,5,1,2007,12,21,00,0.37,0.146,242.76,1.6,0,0,0
28103,5,1,2007,12,22,00,0.366,0.14,242.02,1.6,0,0,0
28104,5,1,2007,12,23,00,0.476,0.26,240.59,2.4,0,0,0
